district,population,metric,N,replicates,across_seed_mean,between_seed_sd,seed_min,seed_max,between_seed_cv_pct,N_prev,abs_change,successive_rel_change_pct,binomial_mc_se,adequate
Chittagong,adult,P_HI_gt_2,5000,5,0.14300000000000002,0.006318227599572516,0.1332,0.1474,4.418340978722038,1000.0,0.01479999999999998,10.349650349650334,0.0049507777166825015,False
Chittagong,adult,P_HI_gt_2,10000,5,0.1416,0.0010173494974687885,0.1401,0.1425,0.7184671592293703,5000.0,0.0014000000000000123,0.9887005649717601,0.0034863941257408065,True
Chittagong,adult,P_HI_gt_2,20000,5,0.14493,0.00207503012026332,0.14265,0.14815,1.431746443292155,10000.0,0.0033299999999999996,2.2976609397640235,0.002489229751348798,True
Chittagong,adult,mean_HI,1000,5,1.8279407647006523,0.19942416221179982,1.5709936768879997,2.0519327307400763,10.909771589040412,,,,,False
Chittagong,adult,mean_HI,5000,5,1.9220982822303523,0.1860126200020998,1.7978184170966724,2.2388158416600494,9.677581095710448,1000.0,0.09415751752970003,4.89868381862566,,False
Chittagong,adult,mean_HI,10000,5,1.8575209661761776,0.11729746579699056,1.730233094032361,2.027689954398593,6.314731727548394,5000.0,0.06457731605417472,3.476532283084327,,False
Chittagong,adult,mean_HI,20000,5,1.8525088786587158,0.024802058055135155,1.8111475746488765,1.875049239081087,1.3388361233168693,10000.0,0.0050120875174617385,0.270556733908378,,True
Chittagong,child,P50_HI,1000,5,1.2151548018779823,0.048345390459234965,1.1562202320673864,1.2903887060866706,3.978537580933617,,,,,False
Chittagong,child,P50_HI,5000,5,1.2231068762159263,0.04871254899983851,1.1741764464539055,1.283394878786757,3.9826894891267735,1000.0,0.007952074337943982,0.6501536777020073,,True
Chittagong,child,P50_HI,10000,5,1.198208191930159,0.030268835217024337,1.168518297884778,1.2458144302789398,2.5261749519726737,5000.0,0.024898684285767247,2.077993161243429,,True
Chittagong,child,P50_HI,20000,5,1.1941265916931432,0.011119202172419554,1.1819033139990713,1.2085189920203345,0.9311577390344955,10000.0,0.00408160023701587,0.3418063265159014,,True
Chittagong,child,P95_ELCR,1000,5,0.001337851048606991,0.0001447301612679712,0.0011690434578143726,0.001490296923475789,10.818107248835243,,,,,False
Chittagong,child,P95_ELCR,5000,5,0.0013641628051852734,0.00011961629665669067,0.0011696338419953706,0.0014970871783929571,8.76847662185343,1000.0,2.6311756578282445e-05,1.9287841948387474,,False
Chittagong,child,P95_ELCR,10000,5,0.0013638928463127593,7.023604866341157e-05,0.0013182786806770572,0.0014880458717785074,5.149674980207755,5000.0,2.699588725141658e-07,0.01979326112340797,,False
Chittagong,child,P95_ELCR,20000,5,0.0013892366750094117,4.0161531060921994e-05,0.00133644155439399,0.0014475578116035887,2.890906336074802,10000.0,2.534382869665247e-05,1.82429885076859,,True
Chittagong,child,P95_HI,1000,5,34.72459966989163,3.777916041144242,30.31706188332011,38.68836827143817,10.879653263274129,,,,,False
Chittagong,child,P95_HI,5000,5,35.40899727963999,3.100965176462079,30.360973754908912,38.846979381071826,8.75756280804122,1000.0,0.6843976097483591,1.9328353309284036,,False
Chittagong,child,P95_HI,10000,5,35.3882500260615,1.8163038423209295,34.22382429421064,38.59982271991028,5.132505396518114,5000.0,0.02074725357849161,0.05862752061266776,,False
Chittagong,child,P95_HI,20000,5,36.07681704214794,1.023670177020486,34.7216720846427,37.55786499410182,2.8374736491430195,10000.0,0.6885670160864379,1.9086135433788316,,True
Chittagong,child,P_HI_gt_1,1000,5,0.5398000000000001,0.011497825881443848,0.53,0.558,2.1300159098636247,,,,0.015761216958090515,False
Chittagong,child,P_HI_gt_1,5000,5,0.5398799999999999,0.007291913329161263,0.5302,0.5482,1.3506544656518604,1000.0,7.999999999985796e-05,0.014818107727616874,0.00704854007011381,True
Chittagong,child,P_HI_gt_1,10000,5,0.53534,0.004250058823122324,0.5298,0.5403,0.7938989844066059,5000.0,0.0045399999999998775,0.8480591773452156,0.004987495207015241,True
Chittagong,child,P_HI_gt_1,20000,5,0.53345,0.002116896313001687,0.53105,0.53685,0.39683125185147383,10000.0,0.0018900000000000583,0.35429749742244976,0.003527613198041985,True
Chittagong,child,P_HI_gt_2,1000,5,0.39960000000000007,0.001673320053068153,0.398,0.402,0.41874876202906725,,,,0.015489346015891053,False
Chittagong,child,P_HI_gt_2,5000,5,0.40443999999999997,0.006876627080189834,0.3968,0.4156,1.7002836218449793,1000.0,0.0048399999999999,1.1967164474334637,0.006940724550074006,True
Chittagong,child,P_HI_gt_2,10000,5,0.4029,0.005843372313998144,0.3977,0.4127,1.4503281990563774,5000.0,0.0015399999999999858,0.3822288409034465,0.0049048097822443635,True
