source_line,SAMPLE_ID,SAMPLE_FIELD_ID,SAMPLE_DATE,LAT_DEG,LONG_DEG,YEAR_CONSTRUCTION,WELL_TYPE,WELL_DEPTH,DIVISION,DISTRICT,THANA,UNION,MOUZA,GEOCODE,SAMPLE_DATE_iso,As_raw,As_status,As_censored,As_bound_ugL,As_detected_ugL,As_model_value_ugL,As_bound_mgL,As_detected_mgL,As_model_value_mgL
3433,S99_07276,RIP7276,19/06/1999,25.4744,89.2203,1996,TARA,29.9,Rajshahi,Rangpur,Pirganj (R),Kumedpur,Palashbari,5857644760,1999-06-19,1.4,detected,False,,1.4,1.4,,0.0014,0.0014
3434,S99_07277,RIP7277,19/06/1999,25.4307,89.2325,1997,TARA,29.9,Rajshahi,Rangpur,Pirganj (R),Madankhali,Kapti Khal,5857650542,1999-06-19,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
3435,S99_07278,RIP7278,19/06/1999,25.3339,89.2775,1980,HTW,18.3,Rajshahi,Rangpur,Pirganj (R),Chatra,Chatra,5857631235,1999-06-19,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
3436,S99_07279,RIP7279,19/06/1999,25.4088,89.3278,1989,HTW,26.2,Rajshahi,Rangpur,Pirganj (R),Ramnathpur,Uzirpur,5857682991,1999-06-19,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
3437,S99_07280,RIP7280,20/06/1999,25.6568,89.4143,1996,HTW,18,Rajshahi,Rangpur,Pirgachha,Pirgachha,Anantaram,5857376034,1999-06-20,0.8,detected,False,,0.8,0.8,,0.0008,0.0008
3438,S99_07281,RIP7281,20/06/1999,25.6581,89.4133,1985,DTW,53.3,Rajshahi,Rangpur,Pirgachha,Pirgachha,Anantaram,5857376034,1999-06-20,3.5,detected,False,,3.5,3.5,,0.0035,0.0035
3439,S99_07282,RIP7282,20/06/1999,25.6124,89.4135,1996,HTW,22.6,Rajshahi,Rangpur,Pirgachha,Kaikuri,Ramchandara,5857338791,1999-06-20,24.5,detected,False,,24.5,24.5,,0.0245,0.0245
3440,S99_07283,RIP7283,20/06/1999,25.6163,89.4343,1976,HTW,14,Rajshahi,Rangpur,Pirgachha,Kandi,Dadan,5857357215,1999-06-20,298,detected,False,,298,298,,0.298,0.298
3441,S99_07284,RIP7284,20/06/1999,25.5972,89.4826,1998,HTW,19.8,Rajshahi,Rangpur,Pirgachha,Kandi,Teani Maniram,5857357977,1999-06-20,15.6,detected,False,,15.6,15.6,,0.0156,0.0156
3442,S99_07285,RIP7285,20/06/1999,25.6433,89.4919,1994,HTW,18,Rajshahi,Rangpur,Pirgachha,Tambulpur,Tambulpur,5857385971,1999-06-20,14.2,detected,False,,14.2,14.2,,0.0142,0.0142
3443,S99_07286,RIP7286,20/06/1999,25.6719,89.5032,1979,HTW,19.5,Rajshahi,Rangpur,Pirgachha,Chhaola,Sibdeb,5857319861,1999-06-20,1.7,detected,False,,1.7,1.7,,0.0017,0.0017
3444,S99_07287,RIP7287,20/06/1999,25.7018,89.4812,1998,HTW,18,Rajshahi,Rangpur,Pirgachha,Chhaola,Jigabari,5857319407,1999-06-20,6.9,detected,False,,6.9,6.9,,0.0069,0.0069
3445,S99_07288,RIP7288,20/06/1999,25.6995,89.4409,1979,HTW,19.2,Rajshahi,Rangpur,Pirgachha,Annadanagar,Protap Jaysen,5857309727,1999-06-20,2.2,detected,False,,2.2,2.2,,0.0022,0.0022
3446,S99_07289,RIP7289,20/06/1999,25.6992,89.3882,1992,HTW,18,Rajshahi,Rangpur,Pirgachha,Itakumari,Bara Hayat Khan,5857328116,1999-06-20,0.7,detected,False,,0.7,0.7,,0.0007,0.0007
3447,S99_07290,RIP7290,20/06/1999,25.7049,89.3449,1992,HTW,28.7,Rajshahi,Rangpur,Pirgachha,Kalyani,Pakira,5857347267,1999-06-20,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
3448,S99_07291,RIP7291,20/06/1999,25.6651,89.3567,1994,HTW,18,Rajshahi,Rangpur,Pirgachha,Parul,Saidpur,5857366826,1999-06-20,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
