run_id,district,population,N,replicate,metric,mean,sd,min,max,P5,P25,P50,P75,P90,P95,P99,P_gt_1,P_gt_1_mc_se,P_gt_1_wilson_lo,P_gt_1_wilson_hi,P_gt_2,P_gt_2_mc_se,P_gt_2_wilson_lo,P_gt_2_wilson_hi,P_gt_0.0001,P_gt_0.0001_mc_se,P_gt_0.0001_wilson_lo,P_gt_0.0001_wilson_hi
barisal_adult_N10000_r0,Barisal,adult,10000,0,ELCR,0.0028712668162282824,0.008058074446876923,2.4152029096675354e-28,0.21913067879185652,2.330977588854554e-10,2.9926406592640923e-06,0.00017022624308295962,0.002005254363051965,0.008028412649805493,0.014395427689211133,0.039036051838623305,,,,,,,,,0.5472,0.004977671744902429,0.5374276744257525,0.5569360761280557
barisal_adult_N10000_r0,Barisal,adult,10000,0,ELCR_ED_AT,0.0028712668162282824,0.008058074446876923,2.4152029096675354e-28,0.21913067879185652,2.330977588854554e-10,2.9926406592640923e-06,0.00017022624308295962,0.002005254363051965,0.008028412649805493,0.014395427689211133,0.039036051838623305,,,,,,,,,0.5472,0.004977671744902429,0.5374276744257525,0.5569360761280557
barisal_adult_N10000_r0,Barisal,adult,10000,0,HQ_ing,6.380592924951738,17.906832104170938,5.367117577038968e-25,486.95706398190345,5.179950197454564e-07,0.006650312576142427,0.37828054018435475,4.456120806782145,17.840916999567764,31.98983930935808,86.74678186360735,,,,,,,,,,,,
barisal_adult_N10000_r0,Barisal,adult,10000,0,HQ_dermal,0.016821688787078865,0.04259918239814886,1.910022783332245e-27,0.7207933707329129,1.563447491263055e-09,1.8747323079559466e-05,0.0011188341555895438,0.012374402376033449,0.04987823595178417,0.08585383074898677,0.2036768001534544,,,,,,,,,,,,
barisal_child_N10000_r0,Barisal,child,10000,0,HI,36.38645035332002,117.87075502956745,2.645212477647133e-19,4276.828717338567,3.262836949460979e-06,0.03681191236813663,1.9047624480885996,22.187608691910498,94.19838275361427,175.12496142356832,525.122865849476,0.5582,0.004966012082143981,0.5484462897512049,0.5679090128384484,0.4953,0.004999779095120103,0.4855042993239887,0.5050993102606957,,,,
barisal_child_N10000_r0,Barisal,child,10000,0,ELCR,0.0014019287658006828,0.004542610833882439,1.0186474367025094e-23,0.16490319609272508,1.2559148401413748e-10,1.4175881405651471e-06,7.339935300749485e-05,0.0008532274226568386,0.0036275513175051456,0.006745823888859346,0.02023386326911105,,,,,,,,,0.4737,0.004993078309019397,0.4639257194205936,0.4834944788937039
barisal_child_N10000_r0,Barisal,child,10000,0,ELCR_ED_AT,0.016355835601007968,0.052997126395295115,1.188422009486261e-22,1.9238706210817926,1.465233980164937e-09,1.6538528306593385e-05,0.0008563257850874401,0.00995431993099645,0.04232143203756003,0.07870127870335905,0.23606173813962888,,,,,,,,,0.6614,0.004732335998214835,0.6520643884420612,0.6706116568838845
barisal_child_N10000_r0,Barisal,child,10000,0,HQ_ing,36.346301335573266,117.77139198954471,2.6409377988583576e-19,4275.268046848429,3.256075511477638e-06,0.036752285125763076,1.9029461890832005,22.12071095776989,94.04762675013342,174.891730451909,524.5816403102865,,,,,,,,,,,,
barisal_child_N10000_r0,Barisal,child,10000,0,HQ_dermal,0.04014901774675976,0.1192641489321459,2.483622543585758e-22,3.816409245263825,4.088832485563908e-09,4.6859168719297105e-05,0.0023809697471856243,0.027897419576836443,0.10976062853366084,0.20754530031223511,0.5301231909027981,,,,,,,,,,,,
sylhet_adult_N10000_r0,Sylhet,adult,10000,0,HI,1.475141197996738,3.0324123363744144,1.1676970223694296e-12,59.30128280122958,0.0004131453147073077,0.04894257910738775,0.3721815870815316,1.541918290088186,4.043944281353596,6.605225154256889,14.862363676713553,0.3283,0.004695946230526921,0.31916357814539736,0.33756828689509283,0.2057,0.004042122091179335,0.19789131209886535,0.21373470934211486,,,,
sylhet_adult_N10000_r0,Sylhet,adult,10000,0,ELCR,0.0006621022285943269,0.0013619375060100014,5.237518465949513e-16,0.026646273479305527,1.8524409725174856e-07,2.197258728233546e-05,0.000166854091460525,0.0006923189577146032,0.001814439110720772,0.0029642743121581928,0.006682754085631064,,,,,,,,,0.5747,0.004943884201718321,0.5649832984961838,0.5843593321472371
sylhet_adult_N10000_r0,Sylhet,adult,10000,0,ELCR_ED_AT,0.0006621022285943269,0.0013619375060100014,5.237518465949513e-16,0.026646273479305527,1.8524409725174856e-07,2.197258728233546e-05,0.000166854091460525,0.0006923189577146032,0.001814439110720772,0.0029642743121581928,0.006682754085631064,,,,,,,,,0.5747,0.004943884201718321,0.5649832984961838,0.5843593321472371
sylhet_adult_N10000_r0,Sylhet,adult,10000,0,HQ_ing,1.4713382857651711,3.0265277911333364,1.1638929924332253e-12,59.2139410651234,0.00041165354944833015,0.04882797173852325,0.37078686991227783,1.5384865726991184,4.032086912712827,6.587276249240428,14.850564634735697,,,,,,,,,,,,
